,日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
198,2015/05/04,陽明,PM2.5,9,1,4,0,8,12,10,12,24,24,24,22,17,10,10,4,12,14,19,17,23,24,17,1
199,2015/05/05,陽明,PM2.5,6,6,9,17,11,6,5,4,1,4,2,1,6,1,1,0,4,2,4,5,6,8,5,5
200,2015/05/06,陽明,PM2.5,6,9,5,12,10,10,16,14,22,26,20,17,16,19,19,21,19,14,17,14,6,5,4,6
201,2015/05/07,陽明,PM2.5,12,8,10,12,9,10,6,4,6,5,10,18,21,20,18,20,12,1,1,5,5,10,14,14
202,2015/05/08,陽明,PM2.5,12,11,9,9,11,14,13,20,17,11,7,14,14,45,51,31,20,10,12,19,16,17,16,12
203,2015/05/09,陽明,PM2.5,16,13,26,22,19,19,13,14,18,24,29,24,16,12,10,7,7,0,6,5,7,10,8,4
204,2015/05/10,陽明,PM2.5,5,0,5,8,9,6,1,2,0,7,14,0,2,5,8,9,12,13,7,4,6,4,0,1
205,2015/05/11,陽明,PM2.5,5,4,5,2,1,4,7,6,8,9,12,12,14,0,13,2,5,12,4,6,12,8,6,19
206,2015/05/12,陽明,PM2.5,4,12,5,0,5,0,11,12,0,8,7,14,20,19,22,19,21,16,7,11,11,11,4,2
207,2015/05/13,陽明,PM2.5,16,9,0,9,37,28,16,12,13,14,8,14,33,30,25,23,31,34,23,14,17,24,30,35
208,2015/05/14,陽明,PM2.5,31,25,25,30,22,18,17,16,21,19,30,31,25,34,34,28,22,19,14,13,14,14,16,20
209,2015/05/15,陽明,PM2.5,20,26,25,13,10,19,25,16,13,23,19,26,30,26,29,19,14,17,18,12,21,16,9,1
210,2015/05/16,陽明,PM2.5,2,2,8,9,8,11,6,8,23,21,13,11,7,9,9,6,9,8,7,9,9,10,7,14
211,2015/05/17,陽明,PM2.5,9,9,9,9,10,10,11,14,13,12,16,22,19,26,20,19,18,23,19,21,12,14,14,14
212,2015/05/18,陽明,PM2.5,12,11,6,7,12,11,11,12,13,16,23,10,14,6,11,2,2,8,8,8,0,0,5,7
213,2015/05/19,陽明,PM2.5,6,1,11,7,9,9,10,10,11,17,14,14,12,10,18,5,10,8,13,17,17,8,2,10
214,2015/05/20,陽明,PM2.5,5,6,11,13,10,11,10,5,11,4,6,8,4,2,13,0,0,1,0,1,2,2,4,7
215,2015/05/21,陽明,PM2.5,7,10,14,16,16,17,20,18,20,18,12,11,11,9,10,10,10,6,5,4,2,2,2,1
216,2015/05/22,陽明,PM2.5,1,0,0,2,2,2,4,5,7,8,8,7,5,2,2,2,4,5,4,5,6,7,7,8
217,2015/05/23,陽明,PM2.5,7,2,1,2,2,2,2,2,1,2,2,4,4,2,1,1,1,2,2,2,2,2,1,0
218,2015/05/24,陽明,PM2.5,1,0,0,1,1,1,2,2,2,2,1,1,1,1,0,0,1,1,2,1,1,1,0,0
219,2015/05/25,陽明,PM2.5,1,1,1,1,2,2,0,0,2,2,1,1,1,2,6,6,7,7,8,8,7,10,10,7
220,2015/05/26,陽明,PM2.5,7,8,6,8,10,9,9,8,8,10,12,16,13,8,9,7,6,5,4,2,4,2,2,5
221,2015/05/27,陽明,PM2.5,2,4,4,5,7,6,12,12,11,11,19,21,16,13,13,8,8,7,7,7,9,7,6,6
222,2015/05/28,陽明,PM2.5,6,8,9,7,8,8,9,8,11,9,10,10,10,8,10,9,12,9,10,9,10,13,16,16
223,2015/05/29,陽明,PM2.5,14,13,16,16,13,13,14,13,13,12,13,12,16,17,12,11,10,10,12,10,11,11,10,10
224,2015/05/30,陽明,PM2.5,11,13,10,7,10,14,17,14,16,14,13,13,16,11,10,12,9,11,10,10,14,18,12,12
225,2015/05/31,陽明,PM2.5,14,14,12,10,4,2,6,13,11,8,10,12,12,14,14,8,10,9,9,11,10,10,9,5
226,2015/06/01,陽明,PM2.5,7,8,4,6,6,8,7,8,11,18,17,16,10,12,14,19,22,23,20,19,18,20,21,17
227,2015/06/02,陽明,PM2.5,11,9,6,8,6,7,13,17,16,19,26,22,17,14,10,8,7,6,14,17,18,16,13,6
228,2015/06/03,陽明,PM2.5,7,9,11,11,8,10,10,12,13,8,7,5,7,13,13,7,5,4,2,6,7,7,8,14
229,2015/06/04,陽明,PM2.5,12,9,7,4,4,6,5,6,9,17,19,16,14,18,14,16,18,21,13,18,21,20,21,12
230,2015/06/05,陽明,PM2.5,6,7,8,8,9,9,13,11,11,10,8,14,18,14,14,11,5,6,9,9,10,7,8,11
231,2015/06/06,陽明,PM2.5,9,8,11,10,12,11,8,10,9,16,14,21,30,30,0,0,14,7,13,18,12,11,17,18
232,2015/06/07,陽明,PM2.5,12,9,12,13,17,11,10,9,10,18,24,17,14,21,20,17,14,5,9,6,8,13,14,12
233,2015/06/08,陽明,PM2.5,10,10,13,13,11,10,10,9,14,13,10,12,10,10,14,12,17,17,16,18,20,20,16,12
234,2015/06/09,陽明,PM2.5,12,12,11,9,5,6,7,9,9,13,12,11,11,11,9,11,14,13,16,19,19,19,22,13
235,2015/06/10,陽明,PM2.5,14,12,11,11,10,10,11,12,12,16,20,16,17,13,9,9,10,10,12,13,12,13,8,2
236,2015/06/11,陽明,PM2.5,7,8,9,9,6,7,12,9,13,12,12,9,11,16,13,13,13,12,13,14,18,20,21,14
237,2015/06/12,陽明,PM2.5,14,7,8,7,6,9,9,17,20,23,22,24,17,12,14,16,12,11,10,19,12,13,11,17
238,2015/06/13,陽明,PM2.5,20,12,9,10,12,16,11,11,12,19,23,20,18,19,12,11,13,17,10,4,18,18,8,5
239,2015/06/14,陽明,PM2.5,11,9,7,11,10,12,13,16,19,19,28,24,17,10,8,4,14,14,12,12,18,9,7,6
240,2015/06/15,陽明,PM2.5,4,9,9,16,6,11,10,11,16,21,19,14,14,14,7,11,10,10,8,2,8,13,11,12
241,2015/06/16,陽明,PM2.5,17,14,17,14,16,14,16,16,21,30,20,23,21,18,9,4,7,8,10,10,13,18,21,12
242,2015/06/17,陽明,PM2.5,11,13,17,17,17,16,13,16,13,11,9,14,14,16,10,12,11,11,11,10,10,13,9,11
243,2015/06/18,陽明,PM2.5,13,16,19,13,0,2,4,7,8,9,6,11,12,14,14,9,37,14,16,17,12,18,17,26
244,2015/06/19,陽明,PM2.5,24,22,20,12,11,10,7,7,9,12,9,8,8,11,8,10,12,13,18,16,19,20,14,10
245,2015/06/20,陽明,PM2.5,11,14,17,19,14,9,11,9,17,16,14,8,9,6,6,7,2,7,9,13,13,16,12,11
246,2015/06/21,陽明,PM2.5,10,12,17,18,11,14,11,13,20,23,25,21,22,21,14,16,20,24,22,20,7,1,5,7
247,2015/06/22,陽明,PM2.5,6,10,9,12,12,12,12,10,19,20,19,18,13,16,16,16,18,13,0,5,2,1,5,12
248,2015/06/23,陽明,PM2.5,8,5,6,8,9,11,8,7,9,12,17,10,12,11,12,10,18,7,13,12,9,8,2,5
249,2015/06/24,陽明,PM2.5,4,5,9,8,8,8,7,8,9,14,11,20,18,13,17,5,13,6,9,9,9,7,6,4
250,2015/06/25,陽明,PM2.5,7,11,11,6,5,4,7,8,7,17,12,18,22,16,12,9,8,8,6,11,13,13,14,11
251,2015/06/26,陽明,PM2.5,11,12,16,12,10,10,10,10,12,16,14,14,21,12,8,8,8,9,7,7,9,17,21,20
252,2015/06/27,陽明,PM2.5,19,13,11,7,9,9,10,13,14,17,17,19,16,11,11,9,8,7,7,8,9,14,8,12
253,2015/06/28,陽明,PM2.5,9,12,12,16,16,12,12,13,10,14,13,12,13,13,13,6,10,9,5,10,17,12,14,24
254,2015/06/29,陽明,PM2.5,19,18,17,11,9,7,13,13,16,17,14,13,12,12,8,7,10,14,10,11,8,8,7,5
255,2015/06/30,陽明,PM2.5,8,10,6,6,8,7,8,12,13,14,14,17,18,17,17,13,11,11,12,17,21,17,20,19
256,2015/07/01,陽明,PM2.5,10,6,6,7,8,9,10,12,12,20,18,14,14,14,14,14,13,11,13,16,18,14,13,12
257,2015/07/02,陽明,PM2.5,17,10,10,13,9,8,13,12,19,21,17,19,20,19,20,14,11,9,9,8,10,16,12,14
258,2015/07/03,陽明,PM2.5,11,9,10,9,9,13,22,23,25,28,22,13,13,19,16,18,20,17,14,18,20,18,22,21
259,2015/07/04,陽明,PM2.5,13,13,10,11,11,13,17,22,22,24,20,19,22,16,17,13,11,9,8,6,1,7,7,9
260,2015/07/05,陽明,PM2.5,6,4,5,2,1,2,4,4,6,9,2,5,0,5,0,1,0,1,2,2,1,4,1,1
261,2015/07/06,陽明,PM2.5,0,1,2,0,4,5,2,4,5,8,7,5,6,5,6,7,1,2,10,6,5,4,2,1
262,2015/07/07,陽明,PM2.5,0,0,1,2,2,6,6,8,8,12,11,9,2,4,1,2,0,0,4,4,4,0,1,0
263,2015/07/08,陽明,PM2.5,7,0,1,5,0,5,5,7,2,7,6,14,6,5,6,0,1,4,7,9,4,4,0,6
264,2015/07/09,陽明,PM2.5,4,0,2,1,6,6,5,1,2,4,5,5,2,4,4,2,2,1,1,2,1,1,0,0
265,2015/07/10,陽明,PM2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,6
266,2015/07/11,陽明,PM2.5,7,8,9,7,11,11,0,13,12,19,20,23,23,20,17,13,14,13,12,11,10,7,8,13
267,2015/07/12,陽明,PM2.5,7,9,9,11,14,12,10,16,20,21,16,20,28,25,22,19,22,24,23,21,24,23,20,22
268,2015/07/13,陽明,PM2.5,18,21,23,17,20,22,20,23,25,26,26,21,20,12,14,14,18,4,8,2,4,8,8,5
269,2015/07/14,陽明,PM2.5,5,10,21,18,24,23,28,25,26,26,30,30,22,23,24,20,20,13,5,13,13,33,19,22
270,2015/07/15,陽明,PM2.5,20,17,17,17,14,25,30,14,19,11,33,25,22,26,13,13,19,19,21,20,23,22,25,19
271,2015/07/16,陽明,PM2.5,11,19,25,24,32,24,25,33,29,29,24,31,39,43,31,23,28,29,20,18,25,21,18,14
272,2015/07/17,陽明,PM2.5,11,16,18,28,38,26,18,28,30,39,44,35,45,37,32,32,33,34,29,29,30,30,28,26
273,2015/07/18,陽明,PM2.5,26,21,19,29,32,31,41,33,35,30,42,32,30,25,25,20,16,13,12,13,8,8,6,2
274,2015/07/19,陽明,PM2.5,6,7,21,33,30,29,29,33,41,37,37,31,28,17,20,16,14,19,13,16,1,11,0,1
275,2015/07/20,陽明,PM2.5,0,4,4,1,0,4,8,7,7,10,10,9,10,6,5,10,0,8,5,2,5,2,2,2
276,2015/07/21,陽明,PM2.5,2,1,4,4,4,0,9,9,0,12,20,7,22,11,11,10,7,11,1,10,12,10,13,10
277,2015/07/22,陽明,PM2.5,7,9,8,6,11,9,10,12,11,16,20,18,14,19,9,9,16,20,18,20,16,16,8,2
278,2015/07/23,陽明,PM2.5,2,2,7,8,8,11,13,18,12,17,22,16,21,18,13,7,8,12,16,6,10,13,13,13
279,2015/07/24,陽明,PM2.5,5,10,9,4,0,0,6,18,11,24,25,14,13,14,22,25,14,10,21,20,24,25,21,10
280,2015/07/25,陽明,PM2.5,20,24,24,21,10,16,11,10,14,18,17,13,14,13,18,18,19,18,22,19,21,22,19,17
281,2015/07/26,陽明,PM2.5,14,13,17,17,17,13,13,12,12,12,11,10,11,11,12,9,10,8,12,12,12,11,18,18
282,2015/07/27,陽明,PM2.5,9,18,19,21,20,17,16,12,17,20,22,20,22,18,18,12,13,17,10,12,20,10,8,7
283,2015/07/28,陽明,PM2.5,8,8,8,6,6,5,6,7,7,12,17,14,18,17,14,11,11,18,19,9,10,7,6,6
284,2015/07/29,陽明,PM2.5,1,5,8,7,5,9,9,5,6,11,17,19,24,23,14,17,18,20,24,20,20,31,23,8
285,2015/07/30,陽明,PM2.5,9,11,12,4,10,13,20,17,17,19,23,28,28,28,17,17,26,23,25,26,32,32,24,14
286,2015/07/31,陽明,PM2.5,14,19,23,21,14,14,12,16,18,19,26,14,13,12,7,1,2,4,9,19,13,7,7,7
287,2015/08/01,陽明,PM2.5,4,5,7,11,9,13,16,9,14,10,13,14,12,8,5,6,7,18,22,30,25,14,13,11
288,2015/08/02,陽明,PM2.5,6,7,16,19,16,12,9,10,9,10,17,13,9,10,10,14,20,14,13,11,9,7,7,5
289,2015/08/03,陽明,PM2.5,6,12,13,13,16,13,12,12,16,19,18,22,22,22,18,17,18,23,20,17,10,2,4,6
290,2015/08/04,陽明,PM2.5,7,7,9,16,8,11,8,11,14,17,20,22,21,20,20,30,37,38,11,28,22,22,23,21
291,2015/08/05,陽明,PM2.5,20,19,20,22,31,30,29,29,26,29,29,24,24,13,28,38,33,18,17,10,7,7,7,8
292,2015/08/06,陽明,PM2.5,8,11,8,9,7,6,11,11,11,11,10,10,7,6,6,6,4,6,6,5,2,1,0,0
293,2015/08/07,陽明,PM2.5,0,0,1,2,1,2,2,2,4,5,2,1,2,0,2,1,0,0,1,0,1,1,10,0
294,2015/08/11,陽明,PM2.5,9,9,9,9,10,10,11,12,13,13,14,14,14,13,13,0,0,21,29,35,32,12,14,14
295,2015/08/12,陽明,PM2.5,16,17,10,11,7,7,8,8,11,17,16,14,14,16,29,9,16,21,9,0,0,18,18,16
296,2015/08/13,陽明,PM2.5,9,10,7,5,4,6,4,5,6,10,16,18,22,13,8,4,5,6,4,9,11,7,4,2
297,2015/08/14,陽明,PM2.5,2,4,4,2,2,2,4,4,6,8,13,12,9,12,19,13,11,13,13,16,13,7,7,8
298,2015/08/15,陽明,PM2.5,9,10,4,5,5,5,5,5,7,11,10,7,7,7,5,4,5,5,5,6,7,4,5,5
299,2015/08/16,陽明,PM2.5,7,6,1,2,4,5,6,6,6,6,7,6,2,2,1,1,4,5,5,5,6,6,5,5
300,2015/08/17,陽明,PM2.5,5,5,6,8,10,10,10,8,11,12,13,11,7,7,8,8,12,13,9,7,17,17,11,13
301,2015/08/18,陽明,PM2.5,14,12,12,14,14,12,11,7,7,14,18,24,20,17,13,12,12,12,8,11,7,6,8,9
302,2015/08/19,陽明,PM2.5,10,12,12,13,12,17,19,17,18,20,19,17,19,18,12,11,13,10,11,14,17,9,5,9
303,2015/08/20,陽明,PM2.5,4,2,2,4,1,1,2,5,6,5,8,9,8,9,10,10,9,9,7,8,7,6,4,2
304,2015/08/21,陽明,PM2.5,2,1,2,2,4,5,5,6,7,9,9,11,13,7,10,10,9,1,1,4,4,4,4,5
305,2015/08/22,陽明,PM2.5,4,2,4,4,2,2,5,4,6,6,4,2,1,2,2,5,0,1,0,1,2,1,0,0
306,2015/08/23,陽明,PM2.5,0,0,0,0,1,1,0,1,2,0,1,1,1,2,0,1,1,2,2,2,2,2,1,0
307,2015/08/24,陽明,PM2.5,1,1,1,1,2,1,4,2,4,7,10,13,13,10,14,10,13,9,14,13,12,13,17,19
308,2015/08/25,陽明,PM2.5,20,9,6,7,4,0,0,6,8,7,9,8,12,17,13,16,17,21,14,13,16,16,12,11
309,2015/08/26,陽明,PM2.5,11,14,14,18,17,17,16,16,14,9,13,18,18,17,13,23,21,19,20,16,18,19,14,9
310,2015/08/27,陽明,PM2.5,10,11,7,2,6,6,5,1,2,5,6,8,9,1,1,0,1,1,4,6,8,6,2,1
311,2015/08/28,陽明,PM2.5,1,2,2,6,4,5,6,9,7,9,9,12,9,6,13,10,5,4,5,2,2,1,2,2
312,2015/08/29,陽明,PM2.5,0,0,2,2,2,0,4,4,2,2,5,7,10,11,13,8,8,6,4,0,2,1,4,1
313,2015/08/30,陽明,PM2.5,0,2,4,4,4,4,4,1,5,5,5,1,1,2,4,4,1,4,2,5,4,5,2,0
314,2015/08/31,陽明,PM2.5,2,4,2,2,1,6,6,5,6,2,1,2,0,13,5,5,7,4,1,4,5,5,5,5
315,2015/09/01,陽明,PM2.5,6,5,1,0,1,2,2,4,4,6,6,11,11,13,16,16,18,10,12,1,4,7,6,7
316,2015/09/02,陽明,PM2.5,10,10,8,7,6,6,6,7,6,11,8,10,11,13,19,13,18,18,18,10,4,6,12,18
317,2015/09/03,陽明,PM2.5,10,9,11,7,6,9,11,8,12,16,14,16,16,9,7,8,8,17,17,24,23,23,21,26
318,2015/09/04,陽明,PM2.5,23,18,21,16,12,18,13,7,7,13,14,13,13,13,12,16,17,17,22,23,14,17,21,16
319,2015/09/05,陽明,PM2.5,5,4,0,0,2,5,6,9,9,17,9,17,19,9,9,18,29,20,14,22,21,22,19,11
320,2015/09/06,陽明,PM2.5,7,9,9,18,14,8,5,8,11,11,8,7,10,9,10,10,10,19,18,6,0,7,8,5
321,2015/09/07,陽明,PM2.5,11,6,7,4,2,0,1,1,13,17,21,23,26,25,31,32,35,26,20,13,12,10,9,8
322,2015/09/08,陽明,PM2.5,7,8,10,12,12,13,12,10,8,8,10,8,9,11,9,12,6,5,6,5,5,4,4,4
323,2015/09/09,陽明,PM2.5,4,5,5,5,7,5,7,7,8,8,7,7,8,9,7,9,11,6,7,8,8,8,7,7
324,2015/09/10,陽明,PM2.5,7,8,7,5,6,8,9,8,11,12,13,10,10,11,9,10,10,10,10,10,10,8,11,5
325,2015/09/11,陽明,PM2.5,8,6,8,9,7,7,9,9,10,11,11,13,10,11,11,11,11,11,10,10,11,11,10,16
326,2015/09/12,陽明,PM2.5,13,16,13,12,13,14,13,12,12,12,8,10,11,11,6,8,11,8,11,12,13,14,19,20
327,2015/09/13,陽明,PM2.5,22,24,25,23,23,24,23,20,20,20,19,14,12,6,2,2,5,7,11,12,12,13,12,11
328,2015/09/14,陽明,PM2.5,9,7,4,6,4,6,5,4,4,2,2,2,5,7,13,6,2,9,6,5,6,4,4,6
329,2015/09/15,陽明,PM2.5,2,4,2,4,5,7,8,8,10,19,19,19,21,13,18,18,17,16,11,8,7,4,1,5
330,2015/09/16,陽明,PM2.5,11,11,7,5,1,1,1,2,4,6,5,2,5,7,13,12,13,12,11,11,11,11,10,9
331,2015/09/17,陽明,PM2.5,9,9,9,9,10,10,11,12,13,13,14,14,14,12,10,11,11,9,9,8,9,13,11,10
332,2015/09/18,陽明,PM2.5,8,9,9,14,16,18,17,18,18,18,23,24,19,18,14,17,17,13,19,23,19,13,12,22
333,2015/09/19,陽明,PM2.5,16,26,29,32,35,36,25,26,26,24,28,24,21,19,22,25,28,29,25,20,13,11,17,9
334,2015/09/20,陽明,PM2.5,9,2,4,13,12,18,26,19,18,23,24,26,28,29,14,11,13,11,12,19,18,18,12,7
335,2015/09/21,陽明,PM2.5,6,8,13,23,22,35,35,26,29,26,31,31,33,38,20,30,44,2,6,14,18,17,17,12
336,2015/09/22,陽明,PM2.5,9,7,7,8,9,17,19,29,28,33,31,31,36,25,22,19,17,29,23,25,17,19,19,25
337,2015/09/23,陽明,PM2.5,18,26,22,17,11,12,20,28,28,34,29,14,0,0,12,13,5,7,4,16,13,14,8,11
338,2015/09/24,陽明,PM2.5,7,2,6,9,9,10,9,20,19,18,18,10,5,13,0,1,7,6,8,16,12,10,7,7
339,2015/09/25,陽明,PM2.5,8,9,9,7,6,7,1,10,8,10,11,5,9,2,1,0,11,6,10,14,13,11,9,12
340,2015/09/26,陽明,PM2.5,16,12,11,11,13,16,12,12,8,7,8,8,9,7,4,8,6,7,11,11,10,8,6,8
341,2015/09/27,陽明,PM2.5,7,6,10,10,13,11,11,10,8,6,2,4,11,4,2,4,0,1,2,4,2,1,0,0
342,2015/09/28,陽明,PM2.5,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,13,0,5,7,2,11,5,9
343,2015/09/29,陽明,PM2.5,18,5,0,5,7,12,12,12,19,14,14,13,10,12,0,12,0,0,13,13,12,13,16,11
344,2015/09/30,陽明,PM2.5,6,8,9,7,9,8,9,2,5,19,9,14,20,7,7,4,11,9,10,10,10,13,16,18
345,2015/10/01,陽明,PM2.5,16,14,17,10,9,6,8,7,8,10,17,19,13,22,21,23,24,18,26,21,21,20,10,13
346,2015/10/02,陽明,PM2.5,12,11,4,1,6,4,8,6,6,5,5,5,0,0,0,1,1,2,2,4,4,2,1,1
347,2015/10/03,陽明,PM2.5,0,2,2,1,1,2,6,5,2,2,1,2,8,12,13,11,5,5,6,6,6,7,5,6
348,2015/10/04,陽明,PM2.5,5,6,4,1,1,4,5,4,0,6,5,2,4,6,9,8,2,2,5,4,2,4,2,2
349,2015/10/05,陽明,PM2.5,2,1,1,1,0,1,2,4,6,0,0,7,1,4,8,4,6,11,6,7,5,4,4,4
350,2015/10/06,陽明,PM2.5,4,4,4,0,2,4,4,5,6,12,9,2,10,13,13,26,10,11,17,12,9,6,5,5
351,2015/10/07,陽明,PM2.5,4,5,4,6,5,4,2,6,5,7,0,0,7,2,8,7,7,10,12,11,13,18,26,25
352,2015/10/08,陽明,PM2.5,21,20,24,22,17,17,18,14,13,12,18,14,10,0,2,9,9,7,6,2,2,0,0,1
353,2015/10/09,陽明,PM2.5,1,1,2,1,1,1,2,2,1,0,0,0,0,0,2,1,5,8,12,9,11,11,12,11
354,2015/10/10,陽明,PM2.5,10,12,14,13,13,16,14,16,19,17,14,16,10,12,16,17,18,13,19,20,23,13,17,13
355,2015/10/11,陽明,PM2.5,17,30,31,28,26,30,35,30,34,35,32,33,24,18,14,18,18,16,13,13,12,12,13,17
356,2015/10/12,陽明,PM2.5,16,16,17,17,16,12,16,18,22,23,30,32,29,32,35,39,41,44,46,37,36,32,34,33
357,2015/10/13,陽明,PM2.5,29,28,26,25,25,25,24,25,25,28,25,24,24,24,23,22,23,29,25,19,16,16,16,13
358,2015/10/14,陽明,PM2.5,14,11,10,10,11,11,10,8,8,8,8,14,8,9,10,9,8,8,10,11,13,10,11,11
359,2015/10/15,陽明,PM2.5,13,13,16,11,7,7,7,9,9,7,8,8,7,7,7,10,8,8,9,12,13,12,10,10
360,2015/10/16,陽明,PM2.5,11,10,12,16,14,13,16,14,16,13,13,11,14,13,13,12,13,12,11,0,1,2,0,2
361,2015/10/17,陽明,PM2.5,5,7,7,8,10,12,10,12,12,9,9,9,9,10,9,11,11,14,18,20,17,14,14,14
362,2015/10/18,陽明,PM2.5,19,20,19,16,17,12,12,9,10,9,10,9,6,4,0,1,0,2,2,2,1,0,0,0
363,2015/10/19,陽明,PM2.5,1,0,1,1,2,2,2,4,2,5,4,0,2,2,4,7,1,5,4,2,4,2,7,6
364,2015/10/20,陽明,PM2.5,5,5,6,5,4,4,5,6,7,7,6,6,7,13,9,11,9,8,6,8,5,1,0,0
365,2015/10/21,陽明,PM2.5,2,5,0,0,1,1,2,6,8,7,7,7,7,7,7,7,5,7,7,7,7,4,6,5
366,2015/10/22,陽明,PM2.5,2,5,5,4,7,7,11,14,8,9,8,5,8,20,22,22,10,4,8,6,8,9,7,11
367,2015/10/23,陽明,PM2.5,14,4,13,12,8,6,5,8,6,2,2,0,1,0,4,4,2,4,5,5,5,2,0,0
368,2015/10/24,陽明,PM2.5,1,0,0,1,2,2,4,4,4,2,2,4,8,5,5,8,8,11,17,14,16,14,16,14
369,2015/10/25,陽明,PM2.5,12,13,14,17,16,17,11,7,17,18,18,16,7,9,6,6,9,9,8,7,12,10,6,7
370,2015/10/26,陽明,PM2.5,7,5,8,12,16,18,17,20,28,26,25,25,14,22,23,23,20,21,29,29,29,31,29,29
371,2015/10/27,陽明,PM2.5,33,43,43,16,18,19,24,28,29,21,21,12,19,17,23,23,29,24,24,18,21,26,20,20
372,2015/10/28,陽明,PM2.5,7,6,4,2,2,4,4,2,4,2,2,4,2,2,2,5,4,5,10,8,13,9,5,7
373,2015/10/29,陽明,PM2.5,13,12,11,13,16,29,21,21,49,38,39,31,37,13,0,49,61,53,18,12,21,22,19,17
374,2015/10/30,陽明,PM2.5,19,19,22,24,26,31,33,33,34,39,41,35,8,9,14,16,5,2,0,0,0,0,0,0
375,2015/10/31,陽明,PM2.5,0,0,1,1,2,4,4,2,4,1,0,0,0,0,0,0,0,0,2,2,4,2,1,1
376,2015/11/01,陽明,PM2.5,0,1,2,2,2,4,6,5,5,2,1,4,1,2,1,2,1,2,2,1,1,1,0,1
377,2015/11/02,陽明,PM2.5,2,2,4,4,1,1,2,2,2,2,0,0,1,5,6,7,7,7,6,7,5,4,6,6
378,2015/11/03,陽明,PM2.5,6,4,4,7,4,4,4,5,2,1,1,0,0,0,2,2,1,1,1,2,0,0,0,1
379,2015/11/04,陽明,PM2.5,2,5,2,2,1,1,4,2,1,1,0,0,2,0,2,0,2,1,2,2,2,1,0,0
380,2015/11/05,陽明,PM2.5,0,0,1,1,0,2,4,4,5,6,10,6,9,13,5,7,11,6,2,4,2,2,0,0
381,2015/11/06,陽明,PM2.5,0,1,0,1,2,2,2,4,2,1,4,0,2,5,5,5,5,5,4,4,2,4,2,1
382,2015/11/07,陽明,PM2.5,1,1,2,2,4,8,30,31,41,47,49,50,39,44,55,47,51,43,47,18,22,11,0,16
383,2015/11/08,陽明,PM2.5,2,5,1,1,1,4,2,6,2,9,19,30,35,39,42,46,44,39,36,34,33,17,24,25
384,2015/11/09,陽明,PM2.5,13,23,17,13,16,13,17,17,20,23,28,4,14,0,0,1,0,0,1,0,1,0,0,0
385,2015/11/10,陽明,PM2.5,0,0,0,2,2,2,2,4,6,7,7,8,11,17,22,22,19,18,13,2,1,0,0,0
386,2015/11/11,陽明,PM2.5,8,2,0,2,5,1,6,11,12,14,5,1,0,0,0,2,1,4,5,4,0,1,1,8
387,2015/11/12,陽明,PM2.5,5,4,1,4,1,1,4,2,4,1,1,0,14,13,0,0,13,12,5,5,4,5,4,0
388,2015/11/13,陽明,PM2.5,0,1,5,2,4,2,7,9,9,28,18,13,13,4,8,10,8,6,6,6,6,2,4,5
389,2015/11/14,陽明,PM2.5,0,2,2,6,7,11,10,13,16,16,10,7,8,6,8,6,7,5,2,2,4,2,4,6
390,2015/11/15,陽明,PM2.5,2,0,0,0,1,4,5,2,11,5,2,2,8,11,9,2,4,2,1,1,0,1,5,6
391,2015/11/16,陽明,PM2.5,2,1,4,0,2,4,4,10,2,2,10,7,41,33,6,8,11,10,2,6,11,21,13,11
392,2015/11/17,陽明,PM2.5,7,5,10,12,9,4,10,13,14,10,29,26,30,21,25,34,33,35,32,21,7,6,7,10
393,2015/11/18,陽明,PM2.5,11,11,13,11,12,21,28,28,22,28,24,22,8,11,17,12,13,11,7,8,12,11,10,9
394,2015/11/19,陽明,PM2.5,9,9,9,9,10,10,11,12,13,13,14,14,14,13,13,12,13,12,11,11,11,11,10,9
395,2015/11/20,陽明,PM2.5,9,9,9,9,10,10,11,12,13,13,14,14,14,13,13,12,0,0,0,0,0,1,0,0
396,2015/11/21,陽明,PM2.5,0,0,0,1,1,6,5,9,10,5,5,4,4,4,6,6,8,6,6,7,6,6,6,6
397,2015/11/22,陽明,PM2.5,8,6,6,7,7,8,9,9,11,13,10,2,0,1,6,9,14,11,5,4,4,4,0,1
398,2015/11/23,陽明,PM2.5,1,1,1,2,4,4,5,5,4,4,5,2,2,13,0,0,2,4,4,2,1,7,6,5
399,2015/11/24,陽明,PM2.5,7,4,4,4,4,4,4,4,5,4,2,4,2,2,5,5,5,6,6,6,6,6,5,5
400,2015/11/25,陽明,PM2.5,7,6,6,6,8,8,8,6,9,8,8,5,4,4,4,4,2,1,1,1,1,1,0,2
401,2015/11/26,陽明,PM2.5,0,1,6,9,10,11,11,12,12,11,11,11,11,14,14,13,12,11,10,11,12,12,12,13
402,2015/11/27,陽明,PM2.5,13,16,13,16,14,18,18,14,13,14,20,20,14,13,13,14,17,18,18,16,14,14,16,14
403,2015/11/28,陽明,PM2.5,12,13,13,13,13,14,11,11,12,11,11,10,10,10,9,9,9,8,8,9,10,8,8,9
404,2015/11/29,陽明,PM2.5,8,7,7,7,8,17,20,18,13,13,16,13,17,10,4,7,5,2,5,6,4,1,1,0
405,2015/11/30,陽明,PM2.5,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
